1995,Actress -- Supporting Role,Mare Winningham,Georgia {'Georgia'},NO
1995,Actress -- Supporting Role,Kate Winslet,Sense and Sensibility {'Marianne Dashwood'},NO
1994,Actor -- Leading Role,Morgan Freeman,The Shawshank Redemption {'Red'},NO
1994,Actor -- Leading Role,Tom Hanks,Forrest Gump {'Forrest Gump'},YES
1994,Actor -- Leading Role,Nigel Hawthorne,The Madness of King George {'King George III'},NO
1994,Actor -- Leading Role,Paul Newman,Nobody's Fool {'Sully'},NO
1994,Actor -- Leading Role,John Travolta,Pulp Fiction {'Vincent Vega'},NO
1994,Actor -- Supporting Role,Samuel L. Jackson,Pulp Fiction {'Jules Winnfield'},NO
1994,Actor -- Supporting Role,Martin Landau,Ed Wood {'Bela Lugosi'},YES
1994,Actor -- Supporting Role,Chazz Palminteri,Bullets over Broadway {'Cheech'},NO
1994,Actor -- Supporting Role,Paul Scofield,Quiz Show {'Mark Van Doren'},NO
1994,Actor -- Supporting Role,Gary Sinise,Forrest Gump {'Lieutenant Dan'},NO
1994,Actress -- Leading Role,Jodie Foster,Nell {'Nell'},NO
1994,Actress -- Leading Role,Jessica Lange,Blue Sky {'Carly Marshall'},YES
1994,Actress -- Leading Role,Miranda Richardson,Tom & Viv {'Viv'},NO
1994,Actress -- Leading Role,Winona Ryder,Little Women {'Jo March'},NO
1994,Actress -- Leading Role,Susan Sarandon,The Client {'Reggie Love'},NO
1994,Actress -- Supporting Role,Rosemary Harris,Tom & Viv {'Rose Haigh-Wood'},NO
1994,Actress -- Supporting Role,Helen Mirren,The Madness of King George {'Queen Charlotte'},NO
1994,Actress -- Supporting Role,Uma Thurman,Pulp Fiction {'Mia'},NO
1994,Actress -- Supporting Role,Jennifer Tilly,Bullets over Broadway {'Olive Neal'},NO
1994,Actress -- Supporting Role,Dianne Wiest,Bullets over Broadway {'Helen Sinclair'},YES
1993,Actor -- Leading Role,Daniel Day-Lewis,In the Name of the Father {'Gerry Conlon'},NO
1993,Actor -- Leading Role,Laurence Fishburne,What's Love Got to Do with It {'Ike Turner'},NO
1993,Actor -- Leading Role,Tom Hanks,Philadelphia {'Andrew Beckett'},YES
1993,Actor -- Leading Role,Anthony Hopkins,The Remains of the Day {'Mr. Stevens'},NO
1993,Actor -- Leading Role,Liam Neeson,Schindler's List {'Oskar Schindler'},NO
1993,Actor -- Supporting Role,Leonardo DiCaprio,What's Eating Gilbert Grape {'Arnie Grape'},NO
1993,Actor -- Supporting Role,Ralph Fiennes,Schindler's List {'Amon Goeth'},NO
1993,Actor -- Supporting Role,Tommy Lee Jones,The Fugitive {'Samuel Gerard'},YES
1993,Actor -- Supporting Role,John Malkovich,In the Line of Fire {'Mitch Leary'},NO
1993,Actor -- Supporting Role,Pete Postlethwaite,In the Name of the Father {'Giuseppe Conlon'},NO
1993,Actress -- Leading Role,Angela Bassett,What's Love Got to Do with It {'Tina Turner'},NO
1993,Actress -- Leading Role,Stockard Channing,Six Degrees of Separation {'Ouisa Kittredge'},NO
1993,Actress -- Leading Role,Holly Hunter,The Piano {'Ada'},YES
1993,Actress -- Leading Role,Emma Thompson,The Remains of the Day {'Miss Kenton'},NO
1993,Actress -- Leading Role,Debra Winger,Shadowlands {'Joy Gresham'},NO
1993,Actress -- Supporting Role,Holly Hunter,The Firm {'Tammy Hemphill'},NO
1993,Actress -- Supporting Role,Anna Paquin,The Piano {'Flora'},YES
1993,Actress -- Supporting Role,Rosie Perez,Fearless {'Carla Rodrigo'},NO
1993,Actress -- Supporting Role,Winona Ryder,The Age of Innocence {'May Welland'},NO
1993,Actress -- Supporting Role,Emma Thompson,In the Name of the Father {'Gareth Peirce'},NO
1992,Actor -- Leading Role,"Robert Downey, Jr.",Chaplin {'Charles Chaplin'},NO
1992,Actor -- Leading Role,Clint Eastwood,Unforgiven {'Bill Munny'},NO
1992,Actor -- Leading Role,Al Pacino,Scent of a Woman {'Lt. Col. Frank Slade'},YES
1992,Actor -- Leading Role,Stephen Rea,The Crying Game {'Fergus'},NO
1992,Actor -- Leading Role,Denzel Washington,Malcolm X {'Malcolm X'},NO
1992,Actor -- Supporting Role,Jaye Davidson,The Crying Game {'Dil'},NO
1992,Actor -- Supporting Role,Gene Hackman,Unforgiven {'Little Bill Daggett'},YES
1992,Actor -- Supporting Role,Jack Nicholson,A Few Good Men {'Col. Nathan R. Jessep'},NO
1992,Actor -- Supporting Role,Al Pacino,Glengarry Glen Ross {'Ricky Roma'},NO
1992,Actor -- Supporting Role,David Paymer,Mr. Saturday Night {'Stan'},NO
1992,Actress -- Leading Role,Catherine Deneuve,Indochine {'Eliane'},NO
1992,Actress -- Leading Role,Mary McDonnell,Passion Fish {'May-Alice'},NO
1992,Actress -- Leading Role,Michelle Pfeiffer,Love Field {'Lurene Hallett'},NO
1992,Actress -- Leading Role,Susan Sarandon,Lorenzo's Oil {'Michaela Odone'},NO
1992,Actress -- Leading Role,Emma Thompson,Howards End {'Margaret Schlegel'},YES
1992,Actress -- Supporting Role,Judy Davis,Husbands and Wives {'Sally'},NO
1992,Actress -- Supporting Role,Joan Plowright,Enchanted April {'Mrs. Fisher'},NO
1992,Actress -- Supporting Role,Vanessa Redgrave,Howards End {'Ruth Wilcox'},NO
1992,Actress -- Supporting Role,Miranda Richardson,Damage {'Ingrid'},NO
1992,Actress -- Supporting Role,Marisa Tomei,My Cousin Vinny {'Mona Lisa Vito'},YES
1991,Actor -- Leading Role,Warren Beatty,Bugsy {'Bugsy Siegel'},NO
1991,Actor -- Leading Role,Robert De Niro,Cape Fear {'Max Cady'},NO
1991,Actor -- Leading Role,Anthony Hopkins,The Silence of the Lambs {'Dr. Hannibal Lecter'},YES
1991,Actor -- Leading Role,Nick Nolte,The Prince of Tides {'Tom Wingo'},NO
1991,Actor -- Leading Role,Robin Williams,The Fisher King {'Parry'},NO
1991,Actor -- Supporting Role,Tommy Lee Jones,JFK {'Clay Shaw'},NO
1991,Actor -- Supporting Role,Harvey Keitel,Bugsy {'Mickey Cohen'},NO
1991,Actor -- Supporting Role,Ben Kingsley,Bugsy {'Meyer Lansky'},NO
1991,Actor -- Supporting Role,Michael Lerner,Barton Fink {'Jack Lipnick'},NO
1991,Actor -- Supporting Role,Jack Palance,City Slickers {'Curly'},YES
1991,Actress -- Leading Role,Geena Davis,Thelma & Louise {'Thelma'},NO
1991,Actress -- Leading Role,Laura Dern,Rambling Rose {'Rose'},NO
1991,Actress -- Leading Role,Jodie Foster,The Silence of the Lambs {'Clarice Starling'},YES
1991,Actress -- Leading Role,Bette Midler,For the Boys {'Dixie Leonard'},NO
1991,Actress -- Leading Role,Susan Sarandon,Thelma & Louise {'Louise'},NO
1991,Actress -- Supporting Role,Diane Ladd,Rambling Rose {'Mother'},NO
1991,Actress -- Supporting Role,Juliette Lewis,Cape Fear {'Danielle Bowden'},NO
1991,Actress -- Supporting Role,Kate Nelligan,The Prince of Tides {'Lila Wingo Newbury'},NO
1991,Actress -- Supporting Role,Mercedes Ruehl,The Fisher King {'Anne'},YES
1991,Actress -- Supporting Role,Jessica Tandy,Fried Green Tomatoes {'Ninny Threadgoode'},NO
1990,Actor -- Leading Role,Kevin Costner,Dances With Wolves {'Lieutenant Dunbar'},NO
1990,Actor -- Leading Role,Robert De Niro,Awakenings {'Leonard Lowe'},NO
1990,Actor -- Leading Role,Gerard Depardieu,Cyrano de Bergerac {'Cyrano de Bergerac'},NO
1990,Actor -- Leading Role,Richard Harris,The Field {'Bull McCabe'},NO
1990,Actor -- Leading Role,Jeremy Irons,Reversal of Fortune {'Claus Von Bulow'},YES
1990,Actor -- Supporting Role,Bruce Davison,Longtime Companion {'David'},NO
1990,Actor -- Supporting Role,Andy Garcia,"The Godfather, Part III {'Vincent Mancini'}",NO
1990,Actor -- Supporting Role,Graham Greene,Dances With Wolves {'Kicking Bird'},NO
1990,Actor -- Supporting Role,Al Pacino,Dick Tracy {'Big Boy Caprice'},NO
1990,Actor -- Supporting Role,Joe Pesci,Good Fellas {'Tommy DeVito'},YES
1990,Actress -- Leading Role,Kathy Bates,Misery {'Annie Wilkes'},YES
1990,Actress -- Leading Role,Anjelica Huston,The Grifters {'Lilly Dillon'},NO
1990,Actress -- Leading Role,Julia Roberts,Pretty Woman {'Vivian Ward'},NO
1990,Actress -- Leading Role,Meryl Streep,Postcards from the Edge {'Suzanne Vale'},NO
1990,Actress -- Leading Role,Joanne Woodward,Mr. & Mrs. Bridge {'India Bridge'},NO
1990,Actress -- Supporting Role,Annette Bening,The Grifters {'Myra Langtry'},NO
1990,Actress -- Supporting Role,Lorraine Bracco,Good Fellas {'Karen Hill'},NO
1990,Actress -- Supporting Role,Whoopi Goldberg,Ghost {'Oda Mae Brown'},YES
1990,Actress -- Supporting Role,Diane Ladd,Wild at Heart {'Marietta Fortune'},NO
1990,Actress -- Supporting Role,Mary McDonnell,Dances With Wolves {'Stands With A Fist'},NO
1989,Actor -- Leading Role,Kenneth Branagh,Henry V {'Henry V'},NO
1989,Actor -- Leading Role,Tom Cruise,Born on the Fourth of July {'Ron Kovic'},NO
1989,Actor -- Leading Role,Daniel Day Lewis,My Left Foot {'Christy Brown'},YES
1989,Actor -- Leading Role,Morgan Freeman,Driving Miss Daisy {'Hoke Colburn'},NO
1989,Actor -- Leading Role,Robin Williams,Dead Poets Society {'John Keating'},NO
1989,Actor -- Supporting Role,Danny Aiello,Do the Right Thing {'Sal'},NO
1989,Actor -- Supporting Role,Dan Aykroyd,Driving Miss Daisy {'Boolie Werthan'},NO
1989,Actor -- Supporting Role,Marlon Brando,A Dry White Season {'McKenzie'},NO
1989,Actor -- Supporting Role,Martin Landau,Crimes and Misdemeanors {'Judah Rosenthal'},NO
1989,Actor -- Supporting Role,Denzel Washington,Glory {'Trip'},YES
1989,Actress -- Leading Role,Isabelle Adjani,Camille Claudel {'Camille Claudel'},NO
1989,Actress -- Leading Role,Pauline Collins,Shirley Valentine {'Shirley Valentine'},NO
1989,Actress -- Leading Role,Jessica Lange,Music Box {'Ann Talbot'},NO
1989,Actress -- Leading Role,Michelle Pfeiffer,The Fabulous Baker Boys {'Susie Diamond'},NO
1989,Actress -- Leading Role,Jessica Tandy,Driving Miss Daisy {'Daisy Werthan'},YES
1989,Actress -- Supporting Role,Brenda Fricker,My Left Foot {'Mrs. Brown'},YES
1989,Actress -- Supporting Role,Anjelica Huston,"Enemies, A Love Story {'Tamara'}",NO
1989,Actress -- Supporting Role,Lena Olin,"Enemies, A Love Story {'Masha'}",NO
1989,Actress -- Supporting Role,Julia Roberts,Steel Magnolias {'Shelby Eatenton'},NO
1989,Actress -- Supporting Role,Dianne Wiest,Parenthood {'Helen'},NO
1988,Actor -- Leading Role,Gene Hackman,Mississippi Burning {'Anderson'},NO
1988,Actor -- Leading Role,Tom Hanks,Big {'Josh'},NO
1988,Actor -- Leading Role,Dustin Hoffman,Rain Man {'Raymond Babbitt'},YES
1988,Actor -- Leading Role,Edward James Olmos,Stand and Deliver {'Jaime Escalante'},NO
1988,Actor -- Leading Role,Max Von Sydow,Pelle the Conqueror {'Lasse Karlsson'},NO
1988,Actor -- Supporting Role,Alec Guinness,Little Dorrit {'William Dorrit'},NO
1988,Actor -- Supporting Role,Kevin Kline,A Fish Called Wanda {'Otto'},YES
1988,Actor -- Supporting Role,Martin Landau,Tucker The Man and His Dream {'Abe'},NO
1988,Actor -- Supporting Role,River Phoenix,Running on Empty {'Danny Pope'},NO
1988,Actor -- Supporting Role,Dean Stockwell,Married to the Mob {'Tony 'the Tiger' Russo'},NO
1988,Actress -- Leading Role,Glenn Close,Dangerous Liaisons {'Marquise de Merteuil'},NO
1988,Actress -- Leading Role,Jodie Foster,The Accused {'Sarah Tobias'},YES
1988,Actress -- Leading Role,Melanie Griffith,Working Girl {'Tess McGill'},NO
1988,Actress -- Leading Role,Meryl Streep,A Cry in the Dark {'Lindy'},NO
1988,Actress -- Leading Role,Sigourney Weaver,Gorillas in the Mist {'Dian Fossey'},NO
1988,Actress -- Supporting Role,Joan Cusack,Working Girl {'Cyn'},NO
1988,Actress -- Supporting Role,Geena Davis,The Accidental Tourist {'Muriel'},YES
1988,Actress -- Supporting Role,Frances McDormand,Mississippi Burning {'Mrs. Pell'},NO
1988,Actress -- Supporting Role,Michelle Pfeiffer,Dangerous Liaisons {'Madame de Tourvel'},NO
1988,Actress -- Supporting Role,Sigourney Weaver,Working Girl {'Katharine Parker'},NO
1987,Actor -- Leading Role,Michael Douglas,Wall Street {'Gordon Gekko'},YES
1987,Actor -- Leading Role,William Hurt,Broadcast News {'Tom Grunick'},NO
1987,Actor -- Leading Role,Marcello Mastroianni,Dark Eyes {'Romano'},NO
1987,Actor -- Leading Role,Jack Nicholson,Ironweed {'Francis Phelan'},NO
1987,Actor -- Leading Role,Robin Williams,"Good Morning, Vietnam {'Adrian Cronauer'}",NO
1987,Actor -- Supporting Role,Albert Brooks,Broadcast News {'Aaron Altman'},NO
1987,Actor -- Supporting Role,Sean Connery,The Untouchables {'Jim Malone'},YES
1987,Actor -- Supporting Role,Morgan Freeman,Street Smart {'Fast Black'},NO
1987,Actor -- Supporting Role,Vincent Gardenia,Moonstruck {'Cosmo Castorini'},NO
1987,Actor -- Supporting Role,Denzel Washington,Cry Freedom {'Steve Biko'},NO
1987,Actress -- Leading Role,Cher,Moonstruck {'Loretta Castorini'},YES
1987,Actress -- Leading Role,Glenn Close,Fatal Attraction {'Alex Forrest'},NO
1987,Actress -- Leading Role,Holly Hunter,Broadcast News {'Jane Craig'},NO
1987,Actress -- Leading Role,Sally Kirkland,Anna {'Anna'},NO
1987,Actress -- Leading Role,Meryl Streep,Ironweed {'Helen'},NO
1987,Actress -- Supporting Role,Norma Aleandro,Gaby - A True Story {'Florencia'},NO
1987,Actress -- Supporting Role,Anne Archer,Fatal Attraction {'Beth Gallagher'},NO
1987,Actress -- Supporting Role,Olympia Dukakis,Moonstruck {'Rose Castorini'},YES
1987,Actress -- Supporting Role,Anne Ramsey,Throw Momma from the Train {'Momma'},NO
1987,Actress -- Supporting Role,Ann Sothern,The Whales of August {'Tisha Doughty'},NO
1986,Actor -- Leading Role,Dexter Gordon,'Round Midnight {'Dale Turner'},NO
1986,Actor -- Leading Role,Bob Hoskins,Mona Lisa {'George'},NO
1986,Actor -- Leading Role,William Hurt,Children of a Lesser God {'James'},NO
1986,Actor -- Leading Role,Paul Newman,The Color of Money {'Eddie Felson'},YES
1986,Actor -- Leading Role,James Woods,Salvador {'Richard Boyle'},NO
1986,Actor -- Supporting Role,Tom Berenger,Platoon {'Sgt. Barnes'},NO
1986,Actor -- Supporting Role,Michael Caine,Hannah and Her Sisters {'Elliot'},YES
1986,Actor -- Supporting Role,Willem Dafoe,Platoon {'Sgt. Elias'},NO
1986,Actor -- Supporting Role,Denholm Elliott,A Room with a View {'Mr. Emerson'},NO
1986,Actor -- Supporting Role,Dennis Hopper,Hoosiers {'Shooter'},NO
1986,Actress -- Leading Role,Jane Fonda,The Morning After {'Alex Sternbergen'},NO
1986,Actress -- Leading Role,Marlee Matlin,Children of a Lesser God {'Sarah'},YES
1986,Actress -- Leading Role,Sissy Spacek,Crimes of the Heart {'Babe Magrath'},NO
1986,Actress -- Leading Role,Kathleen Turner,Peggy Sue Got Married {'Peggy Sue'},NO
1986,Actress -- Leading Role,Sigourney Weaver,Aliens {'Ripley'},NO
1986,Actress -- Supporting Role,Tess Harper,Crimes of the Heart {'Chick Boyle'},NO
1986,Actress -- Supporting Role,Piper Laurie,Children of a Lesser God {'Mrs. Norman'},NO
1986,Actress -- Supporting Role,Mary Elizabeth Mastrantonio,The Color of Money {'Carmen'},NO
1986,Actress -- Supporting Role,Maggie Smith,A Room with a View {'Charlotte Bartlett'},NO
1986,Actress -- Supporting Role,Dianne Wiest,Hannah and Her Sisters {'Holly'},YES
1985,Actor -- Leading Role,Harrison Ford,Witness {'John Book'},NO
1985,Actor -- Leading Role,James Garner,Murphy's Romance {'Murphy Jones'},NO
1985,Actor -- Leading Role,William Hurt,Kiss of the Spider Woman {'Luis Molina'},YES
1985,Actor -- Leading Role,Jack Nicholson,Prizzi's Honor {'Charley Partanna'},NO
1985,Actor -- Leading Role,Jon Voight,Runaway Train {'Manny'},NO
1985,Actor -- Supporting Role,Don Ameche,Cocoon {'Art Selwyn'},YES
1985,Actor -- Supporting Role,Klaus Maria Brandauer,Out of Africa {'Bror'},NO
1985,Actor -- Supporting Role,William Hickey,Prizzi's Honor {'Don Corrado Prizzi'},NO
1985,Actor -- Supporting Role,Robert Loggia,Jagged Edge {'Sam Ransom'},NO
1985,Actor -- Supporting Role,Eric Roberts,Runaway Train {'Buck'},NO
1985,Actress -- Leading Role,Anne Bancroft,Agnes of God {'Sister Miriam Ruth'},NO
1985,Actress -- Leading Role,Whoopi Goldberg,The Color Purple {'Celie'},NO
1985,Actress -- Leading Role,Jessica Lange,Sweet Dreams {'Patsy Cline'},NO
1985,Actress -- Leading Role,Geraldine Page,The Trip to Bountiful {'Mrs. Watts'},YES
1985,Actress -- Leading Role,Meryl Streep,Out of Africa {'Karen'},NO
1985,Actress -- Supporting Role,Margaret Avery,The Color Purple {'Shug Avery'},NO
1985,Actress -- Supporting Role,Anjelica Huston,Prizzi's Honor {'Maerose Prizzi'},YES
1985,Actress -- Supporting Role,Amy Madigan,Twice in a Lifetime {'Sunny Sobel'},NO
1985,Actress -- Supporting Role,Meg Tilly,Agnes of God {'Sister Agnes'},NO
1985,Actress -- Supporting Role,Oprah Winfrey,The Color Purple {'Sofia'},NO
1984,Actor -- Leading Role,F. Murray Abraham,Amadeus {'Antonio Salieri'},YES
1984,Actor -- Leading Role,Jeff Bridges,Starman {'Starman'},NO
1984,Actor -- Leading Role,Albert Finney,Under the Volcano {'Geoffrey Firmin'},NO
1984,Actor -- Leading Role,Tom Hulce,Amadeus {'Wolfgang Amadeus Mozart'},NO
1984,Actor -- Leading Role,Sam Waterston,The Killing Fields {'Sydney Schanberg'},NO
1984,Actor -- Supporting Role,Adolph Caesar,A Soldier's Story {'Sgt. Waters'},NO
1984,Actor -- Supporting Role,John Malkovich,Places in the Heart {'Mr. Will'},NO
1984,Actor -- Supporting Role,Noriyuki 'Pat' Morita,The Karate Kid {'Miyagi'},NO
1984,Actor -- Supporting Role,Haing S. Ngor,The Killing Fields {'Dith Pran'},YES
1984,Actor -- Supporting Role,Ralph Richardson,"Greystoke: The Legend of Tarzan, Lord of the Apes {'The Sixth Earl of Greystoke'}",NO
1984,Actress -- Leading Role,Judy Davis,A Passage to India {'Adela Quested'},NO
1984,Actress -- Leading Role,Sally Field,Places in the Heart {'Edna Spalding'},YES
1984,Actress -- Leading Role,Jessica Lange,Country {'Jewell Ivy'},NO
1984,Actress -- Leading Role,Vanessa Redgrave,The Bostonians {'Olive Chancellor'},NO
1984,Actress -- Leading Role,Sissy Spacek,The River {'Mae Garvey'},NO
1984,Actress -- Supporting Role,Peggy Ashcroft,A Passage to India {'Mrs. Moore'},YES
1984,Actress -- Supporting Role,Glenn Close,The Natural {'Iris'},NO
1984,Actress -- Supporting Role,Lindsay Crouse,Places in the Heart {'Margaret Lomax'},NO
1984,Actress -- Supporting Role,Christine Lahti,Swing Shift {'Hazel Zanussi'},NO
1984,Actress -- Supporting Role,Geraldine Page,The Pope of Greenwich Village {'Mrs. Ritter'},NO
1983,Actor -- Leading Role,Michael Caine,Educating Rita {'Dr. Frank Bryant'},NO
1983,Actor -- Leading Role,Tom Conti,"Reuben, Reuben {'Gowan McGland'}",NO
1983,Actor -- Leading Role,Tom Courtenay,The Dresser {'Norman'},NO
1983,Actor -- Leading Role,Robert Duvall,Tender Mercies {'Mac Sledge'},YES
1983,Actor -- Leading Role,Albert Finney,The Dresser {'Sir'},NO
1983,Actor -- Supporting Role,Charles Durning,To Be or Not to Be {'Col. Erhardt'},NO
1983,Actor -- Supporting Role,John Lithgow,Terms of Endearment {'Sam Burns'},NO
1983,Actor -- Supporting Role,Jack Nicholson,Terms of Endearment {'Garrett Breedlove'},YES
1983,Actor -- Supporting Role,Sam Shepard,The Right Stuff {'Chuck Yeager'},NO
1983,Actor -- Supporting Role,Rip Torn,Cross Creek {'Marsh Turner'},NO
1983,Actress -- Leading Role,Jane Alexander,Testament {'Carol Wetherly'},NO
1983,Actress -- Leading Role,Shirley MacLaine,Terms of Endearment {'Aurora Greenway'},YES
1983,Actress -- Leading Role,Meryl Streep,Silkwood {'Karen Silkwood'},NO
1983,Actress -- Leading Role,Julie Walters,Educating Rita {'Rita'},NO
1983,Actress -- Leading Role,Debra Winger,Terms of Endearment {'Emma Horton'},NO
1983,Actress -- Supporting Role,Cher,Silkwood {'Dolly Pelliker'},NO
1983,Actress -- Supporting Role,Glenn Close,The Big Chill {'Sarah'},NO
1983,Actress -- Supporting Role,Linda Hunt,The Year of Living Dangerously {'Billy Kwan'},YES
1983,Actress -- Supporting Role,Amy Irving,Yentl {'Hadaas'},NO
1983,Actress -- Supporting Role,Alfre Woodard,Cross Creek {'Geechee'},NO
1982,Actor -- Leading Role,Dustin Hoffman,Tootsie {'Michael Dorsey/Dorothy Michaels'},NO
1982,Actor -- Leading Role,Ben Kingsley,Gandhi {'Mahatma Gandhi'},YES
1982,Actor -- Leading Role,Jack Lemmon,Missing {'Edmund Horman'},NO
1982,Actor -- Leading Role,Paul Newman,The Verdict {'Frank Galvin'},NO
1982,Actor -- Leading Role,Peter O'Toole,My Favorite Year {'Alan Swann'},NO
1982,Actor -- Supporting Role,Charles Durning,The Best Little Whorehouse in Texas {'The Governor'},NO
1982,Actor -- Supporting Role,"Louis Gossett, Jr.",An Officer and a Gentleman {'Sgt. Emil Foley'},YES
1982,Actor -- Supporting Role,John Lithgow,The World According to Garp {'Roberta Muldoon'},NO
1982,Actor -- Supporting Role,James Mason,The Verdict {'Edward Concannon'},NO
1982,Actor -- Supporting Role,Robert Preston,Victor/Victoria {'Toddy'},NO
1982,Actress -- Leading Role,Julie Andrews,Victor/Victoria {'Victor/Victoria'},NO
1982,Actress -- Leading Role,Jessica Lange,Frances {'Frances Farmer'},NO
1982,Actress -- Leading Role,Sissy Spacek,Missing {'Beth Horman'},NO
1982,Actress -- Leading Role,Meryl Streep,Sophie's Choice {'Sophie'},YES
1982,Actress -- Leading Role,Debra Winger,An Officer and a Gentleman {'Paula Pokrifki'},NO
1982,Actress -- Supporting Role,Glenn Close,The World According to Garp {'Jenny Fields'},NO
1982,Actress -- Supporting Role,Teri Garr,Tootsie {'Sandy Lester'},NO
1982,Actress -- Supporting Role,Jessica Lange,Tootsie {'Julie Nichols'},YES
1982,Actress -- Supporting Role,Kim Stanley,Frances {'Lillian Farmer'},NO
1982,Actress -- Supporting Role,Lesley Ann Warren,Victor/Victoria {'Norma'},NO
1981,Actor -- Leading Role,Warren Beatty,Reds {'John 'Jack' Reed'},NO
1981,Actor -- Leading Role,Henry Fonda,"On Golden Pond {'Norman Thayer, Jr.'}",YES
1981,Actor -- Leading Role,Burt Lancaster,Atlantic City {'Lou'},NO
1981,Actor -- Leading Role,Dudley Moore,Arthur {'Arthur Bach'},NO
1981,Actor -- Leading Role,Paul Newman,Absence of Malice {'Michael Gallagher'},NO
1981,Actor -- Supporting Role,James Coco,Only When I Laugh {'Jimmy Perry'},NO
1981,Actor -- Supporting Role,John Gielgud,Arthur {'Hobson'},YES
1981,Actor -- Supporting Role,Ian Holm,Chariots of Fire {'Sam Mussabini'},NO
1981,Actor -- Supporting Role,Jack Nicholson,Reds {'Eugene O'Neill'},NO
1981,Actor -- Supporting Role,"Howard E. Rollins, Jr.","Ragtime {'Coalhouse Walker, Jr.'}",NO
1981,Actress -- Leading Role,Katharine Hepburn,On Golden Pond {'Ethel Thayer'},YES
1981,Actress -- Leading Role,Diane Keaton,Reds {'Louise Bryant'},NO
1981,Actress -- Leading Role,Marsha Mason,Only When I Laugh {'Georgia'},NO
1981,Actress -- Leading Role,Susan Sarandon,Atlantic City {'Sally'},NO
1981,Actress -- Leading Role,Meryl Streep,The French Lieutenant's Woman {'Sara Woodruff/Anna'},NO
1981,Actress -- Supporting Role,Melinda Dillon,Absence of Malice {'Teresa'},NO
1981,Actress -- Supporting Role,Jane Fonda,On Golden Pond {'Chelsea Thayer Wayne'},NO
1981,Actress -- Supporting Role,Joan Hackett,Only When I Laugh {'Toby Landau'},NO
1981,Actress -- Supporting Role,Elizabeth McGovern,Ragtime {'Evelyn Nesbit'},NO
1981,Actress -- Supporting Role,Maureen Stapleton,Reds {'Emma Goldman'},YES
1980,Actor -- Leading Role,Robert De Niro,Raging Bull {'Jake LaMotta'},YES
1980,Actor -- Leading Role,Robert Duvall,The Great Santini {'Bull Meechum'},NO
1980,Actor -- Leading Role,John Hurt,The Elephant Man {'John Merrick'},NO
1980,Actor -- Leading Role,Jack Lemmon,Tribute {'Scottie Templeton'},NO
1980,Actor -- Leading Role,Peter O'Toole,The Stunt Man {'Eli Cross'},NO
1980,Actor -- Supporting Role,Judd Hirsch,Ordinary People {'Dr. Berger'},NO
1980,Actor -- Supporting Role,Timothy Hutton,Ordinary People {'Conrad Jarrett'},YES
1980,Actor -- Supporting Role,Michael O'Keefe,The Great Santini {'Ben Meechum'},NO
1980,Actor -- Supporting Role,Joe Pesci,Raging Bull {'Joey LaMotta'},NO
1980,Actor -- Supporting Role,Jason Robards,Melvin and Howard {'Howard Hughes'},NO
1980,Actress -- Leading Role,Ellen Burstyn,Resurrection {'Edna May'},NO
1980,Actress -- Leading Role,Goldie Hawn,Private Benjamin {'Judy Benjamin'},NO
1980,Actress -- Leading Role,Mary Tyler Moore,Ordinary People {'Beth Jarrett'},NO
1980,Actress -- Leading Role,Gena Rowlands,Gloria {'Gloria Swenson'},NO
1980,Actress -- Leading Role,Sissy Spacek,Coal Miner's Daughter {'Loretta Lynn'},YES
1980,Actress -- Supporting Role,Eileen Brennan,Private Benjamin {'Captain Doreen Lewis'},NO
1980,Actress -- Supporting Role,Eva Le Gallienne,Resurrection {'Grandma Pearl'},NO
1980,Actress -- Supporting Role,Cathy Moriarty,Raging Bull {'Vicki LaMotta'},NO
1980,Actress -- Supporting Role,Diana Scarwid,Inside Moves {'Louise'},NO
1980,Actress -- Supporting Role,Mary Steenburgen,Melvin and Howard {'Lynda Dummar'},YES
1979,Actor -- Leading Role,Dustin Hoffman,Kramer vs. Kramer {'Ted Kramer'},YES
1979,Actor -- Leading Role,Jack Lemmon,The China Syndrome {'Jack Godell'},NO
1979,Actor -- Leading Role,Al Pacino,...And Justice for All {'Arthur Kirkland'},NO
1979,Actor -- Leading Role,Roy Scheider,All That Jazz {'Joe Gideon'},NO
1979,Actor -- Leading Role,Peter Sellers,"Being There {'John Chance, the gardener (aka Chauncey Gardiner)'}",NO
1979,Actor -- Supporting Role,Melvyn Douglas,Being There {'Benjamin Rand'},YES
1979,Actor -- Supporting Role,Robert Duvall,Apocalypse Now {'Lieutenant Colonel Kilgore'},NO
1979,Actor -- Supporting Role,Frederic Forrest,The Rose {'Dyer'},NO
1979,Actor -- Supporting Role,Justin Henry,Kramer vs. Kramer {'Billy Kramer'},NO
1979,Actor -- Supporting Role,Mickey Rooney,The Black Stallion {'Henry Dailey'},NO
1979,Actress -- Leading Role,Jill Clayburgh,Starting Over {'Marilyn Homberg'},NO
1979,Actress -- Leading Role,Sally Field,Norma Rae {'Norma Rae'},YES
1979,Actress -- Leading Role,Jane Fonda,The China Syndrome {'Kimberly Wells'},NO
1979,Actress -- Leading Role,Marsha Mason,Chapter Two {'Jennie MacLaine'},NO
1979,Actress -- Leading Role,Bette Midler,The Rose {'Rose'},NO
1979,Actress -- Supporting Role,Jane Alexander,Kramer vs. Kramer {'Margaret Phelps'},NO
1979,Actress -- Supporting Role,Barbara Barrie,Breaking Away {'Mrs. Stohler'},NO
